"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-01",100.4945,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-02",100.5298,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-03",100.5505,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-04",100.5305,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-05",100.4471,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-06",100.2794,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-07",100.0255,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-08",99.69882,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-09",99.3386,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.99027,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.70205,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1990-12",98.51269,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-01",98.43259,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-02",98.46683,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-03",98.59274,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-04",98.76401,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-05",98.94534,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.10801,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.22601,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.28096,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.27739,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.2282,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.16238,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1991-12",99.11551,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-01",99.11568,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.15303,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.2047,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.23414,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-05",99.21083,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-06",99.12498,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.99065,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.8374,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.70293,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.61249,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-11",98.56901,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1992-12",98.55399,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-01",98.54269,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-02",98.52927,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-03",98.51318,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-04",98.49915,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-05",98.48838,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-06",98.49595,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-07",98.5409,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-08",98.63735,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-09",98.78106,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-10",98.96764,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-11",99.19097,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1993-12",99.45016,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-01",99.73023,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.011,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.279,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.5228,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.7329,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.9054,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-07",101.0386,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-08",101.1386,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-09",101.1956,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-10",101.2044,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-11",101.1515,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1994-12",101.0275,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-01",100.8326,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-02",100.5792,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-03",100.2998,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-04",100.0377,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.83002,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.67965,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.58018,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.50882,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.44713,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.3956,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.35882,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.34088,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-01",99.34628,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-02",99.38342,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-03",99.44906,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-04",99.53261,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-05",99.61759,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.69316,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.75417,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.80452,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.84831,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.88416,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.9159,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1996-12",99.95502,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.0124,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.0931,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.186,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.2882,
